ID,SwitchName,Port,Status,SystemName_Port,SystemWWN,AirRackName,AirRackPort
352,L1-DCX-126AJ-SW01_VS50,B12_15,Online,DQAH228_S4_P1,10:00:00:00:C9:D2:6B:45,146AM_AIR/62AH_MDA,C_P12
353,L1-DCX-126AJ-SW01_VS50,B12_16,RITM0490173,OFGN1_03_07,50:00:09:73:A8:1A:24:87,132AE_AIR/62AH_MDA,B_P02
354,L1-DCX-126AJ-SW01_VS50,B12_17,RITM0399526,OLCN1_04_07,50:00:09:73:98:02:84:C7,132AZ_AIR/62 AI_MDA,C_P10
355,L1-DCX-126AJ-SW01_VS50,B12_18,Online,DQAF5122_S1_P2,21:00:00:24:FF:3D:E3:15,146AM_AIR/62AH_MDA,G_P10
356,L1-DCX-126AJ-SW01_VS50,B12_19,Online,DQAF5122_S0_P1,21:00:00:24:FF:3E:0E:F0,146AM_AIR/62AH_MDA,G_P11
357,L1-DCX-126AJ-SW01_VS50,B12_20,RITM0399526,OWAN1_01_07,50:00:09:73:B0:01:44:07,132AZ_AIR/62 AI_MDA,C_P11
358,L1-DCX-126AJ-SW01_VS50,B12_21,RITM0490173,OFGN1_04_06,50:00:09:73:A8:1A:24:C6,132AE_AIR/62AH_MDA,B_P03
359,L1-DCX-126AJ-SW01_VS50,B12_22,Online,DQAI167_S5_P0,10:00:00:00:C9:F3:B4:3C,146AE_AIR/62AH_MDA,F_P07
360,L1-DCX-126AJ-SW01_VS50,B12_23,Online,DQAI167_S5_P1,10:00:00:00:C9:F3:B4:3D,146AE_AIR/62AH_MDA,F_P08
361,L1-DCX-126AJ-SW01_VS50,B12_24,Online,DQAH254_S6_P1,50:06:0B:00:00:3B:6E:A0,146AM_AIR/62AH_MDA,D_P07
362,L1-DCX-126AJ-SW01_VS50,B12_25,Online,DQAH254_S6_P2,50:06:0B:00:00:3B:6E:A2,146AM_AIR/62AH_MDA,D_P08
363,L1-DCX-126AJ-SW01_VS50,B12_26,Online,DQAI020_S4_P0,10:00:00:00:C9:90:D2:A2,146AM_AIR/62AH_MDA,F_P03
364,L1-DCX-126AJ-SW01_VS50,B12_27,Online,DQAI020_S4_P1,10:00:00:00:C9:90:D2:A3,146AM_AIR/62AH_MDA,F_P04
365,L1-DCX-126AJ-SW01_VS50,B12_28,Online,DQAI165_S5_P0,10:00:00:90:FA:07:0A:70,146AE_AIR/62AH_MDA,G_P01
366,L1-DCX-126AJ-SW01_VS50,B12_29,Online,DQAI165_S5_P1,10:00:00:90:FA:07:0A:71,146AE_AIR/62AH_MDA,G_P02
367,L1-DCX-126AJ-SW01_VS50,B12_30,Online,DQAF5122_S0_P2,21:00:00:24:FF:3E:0E:F1,146AM_AIR/62AH_MDA,G_P12
368,L1-DCX-126AJ-SW01_VS50,B12_31,Online,DQAF5122_S3_P1,21:00:00:24:FF:44:26:F6,146AM_AIR/62AH_MDA,H_P01
369,L1-DCX-126AJ-SW01_VS50,B12_32,Online,ONBN1_02_30,50:00:09:73:78:00:80:5E,132AZ_AIR/62 AI_MDA,A_P05
370,L1-DCX-126AJ-SW01_VS50,B12_33,Online,ONBN1_02_31,50:00:09:73:78:00:80:5F,132AZ_AIR/62 AI_MDA,A_P06
371,L1-DCX-126AJ-SW01_VS50,B12_34,Online,DQAF5122_S3_P2,21:00:00:24:FF:44:26:F7,146AM_AIR/62AH_MDA,H_P02
372,L1-DCX-126AJ-SW01_VS50,B12_35,Online,DQAF5122_S4_P1,21:00:00:24:FF:44:44:38,146AM_AIR/62AH_MDA,H_P03
373,L1-DCX-126AJ-SW01_VS50,B12_36,Online,OFFN1_04_29,50:00:09:73:A8:13:34:DD,132AM_AIR/62AH_MDA,F_P10
374,L1-DCX-126AJ-SW01_VS50,B12_37,Online,OFFN1_04_30,50:00:09:73:A8:13:34:DE,132AM_AIR/62AH_MDA,F_P11
375,L1-DCX-126AJ-SW01_VS50,B12_38,Online,OWAN1_04_04,50:00:09:73:B0:01:44:C4,132AZ_AIR/62 AI_MDA,A_P10
376,L1-DCX-126AJ-SW01_VS50,B12_39,Online,DQAF5122_S4_P2,21:00:00:24:FF:44:44:39,146AM_AIR/62AH_MDA,H_P04
377,L1-DCX-126AJ-SW01_VS50,B12_40,RITM0490173,OFGN1_04_07,50:00:09:73:A8:1A:24:C7,132AE_AIR/62AH_MDA,B_P04
378,L1-DCX-126AJ-SW01_VS50,B12_41,RITM0399526,OWAN1_04_07,50:00:09:73:B0:01:44:C7,132AZ_AIR/62 AI_MDA,D_P02
379,L1-DCX-126AJ-SW01_VS50,B12_42,RITM0399526,ODBN1_01_07,50:00:09:73:A0:05:04:07,142AM_AIR/62AH_MDA,D_P10
380,L1-DCX-126AJ-SW01_VS50,B12_43,RITM0399526,ODBN1_04_07,50:00:09:73:A0:05:04:C7,142AM_AIR/62AH_MDA,D_P11
381,L1-DCX-126AJ-SW01_VS50,B12_44,Online,DQAF1086_S1_P1,10:00:00:00:C9:79:FE:91,146AE_AIR/62AH_MDA,H_P12
382,L1-DCX-126AJ-SW01_VS50,B12_45,Online,DQAF1086_S2_P0,10:00:00:00:C9:79:FB:22,146AE_AIR/62AH_MDA,I_P01
383,L1-DCX-126AJ-SW01_VS50,B12_46,Online,DQAF1086_S2_P1,10:00:00:00:C9:79:FB:23,146AE_AIR/62AH_MDA,I_P02
384,L1-DCX-126AJ-SW01_VS50,B12_47,Online,OFFN1_04_31,50:00:09:73:A8:13:34:DF,132AM_AIR/62AH_MDA,F_P12
385,L1-DCX-126AJ-SW12_VS50,B01_00,Reserved, ,, , 
386,L1-DCX-126AJ-SW12_VS50,B01_01,Reserved, ,, , 
387,L1-DCX-126AJ-SW12_VS50,B01_02,Reserved, ,, , 
388,L1-DCX-126AJ-SW12_VS50,B01_03,Reserved, ,, , 
389,L1-DCX-126AJ-SW12_VS50,B01_04,Online,OWBN1_01_04,50:00:09:73:B0:01:64:04,132AZ_AIR/62 AI_MDA,B_P03
390,L1-DCX-126AJ-SW12_VS50,B01_05,Online,OWBN1_01_05,50:00:09:73:B0:01:64:05,132AZ_AIR/62 AI_MDA,B_P04
391,L1-DCX-126AJ-SW12_VS50,B01_06,Online,OWBN1_01_06,50:00:09:73:B0:01:64:06,132AZ_AIR/62 AI_MDA,B_P05
392,L1-DCX-126AJ-SW12_VS50,B01_07,Online,OWBN1_01_08,50:00:09:73:B0:01:64:08,132AZ_AIR/62 AI_MDA,B_P06
393,L1-DCX-126AJ-SW12_VS50,B01_08,Online,OWBN1_01_09,50:00:09:73:B0:01:64:09,132AZ_AIR/62 AI_MDA,B_P07
394,L1-DCX-126AJ-SW12_VS50,B01_09,Online,OWBN1_01_10,50:00:09:73:B0:01:64:0A,132AZ_AIR/62 AI_MDA,B_P08
395,L1-DCX-126AJ-SW12_VS50,B01_10,Online,DQAH206_S1_P1,21:00:00:24:FF:3D:E2:6A,142AZ_AIR/62 AI_MDA,C_P05
396,L1-DCX-126AJ-SW12_VS50,B01_11,Online,DQAH206_S1_P2,21:00:00:24:FF:3D:E2:6B,142AZ_AIR/62 AI_MDA,C_P06
397,L1-DCX-126AJ-SW12_VS50,B01_12,Online,DQAH206_S2_P0,21:00:00:24:FF:3E:79:F6,142AZ_AIR/62 AI_MDA,C_P07
398,L1-DCX-126AJ-SW12_VS50,B01_13,Online,DQAH206_S2_P1,10:00:00:00:C9:FC:46:E3,142AZ_AIR/62 AI_MDA,C_P08
399,L1-DCX-126AJ-SW12_VS50,B01_14,Online,DQAJ078_S0_P0,10:00:00:00:C9:83:56:B4,146AL_AIR/62AH_MDA,E_P03
400,L1-DCX-126AJ-SW12_VS50,B01_15,Online,DQAJ078_S0_P1,10:00:00:00:C9:83:56:B5,146AL_AIR/62AH_MDA,E_P04
401,L1-DCX-126AJ-SW12_VS50,B01_16,Online,DQAJ078_S1_P0,10:00:00:00:C9:A0:14:56,146AL_AIR/62AH_MDA,E_P05
402,L1-DCX-126AJ-SW12_VS50,B01_17,Online,DQAF1092_S0_P0,10:00:00:00:C9:83:5C:4C,146AM_AIR/62AH_MDA,J_P03
403,L1-DCX-126AJ-SW12_VS50,B01_18,Online,DQAF1092_S0_P1,10:00:00:00:C9:83:5C:4D,146AM_AIR/62AH_MDA,J_P04
404,L1-DCX-126AJ-SW12_VS50,B01_19,Online,DQAF1092_S1_P0,10:00:00:00:C9:74:A9:3A,146AM_AIR/62AH_MDA,J_P05
405,L1-DCX-126AJ-SW12_VS50,B01_20,Online,DQAF1092_S1_P1,10:00:00:00:C9:74:A9:3B,146AM_AIR/62AH_MDA,J_P06
406,L1-DCX-126AJ-SW12_VS50,B01_21,Online,DQAF1092_S2_P0,10:00:00:00:C9:74:A6:BE,146AM_AIR/62AH_MDA,J_P07
407,L1-DCX-126AJ-SW12_VS50,B01_22,Online,DQAF6101_S2_P0,10:00:00:00:C9:A1:EC:12,146AM_AIR/62AH_MDA,K_P09
408,L1-DCX-126AJ-SW12_VS50,B01_23,Online,DQAF6101_S2_P1,10:00:00:00:C9:A1:EC:13,146AM_AIR/62AH_MDA,K_P10
409,L1-DCX-126AJ-SW12_VS50,B01_24,Online,DQAF6101_S3_P0,10:00:00:90:FA:1C:EC:26,146AM_AIR/62AH_MDA,K_P11
410,L1-DCX-126AJ-SW12_VS50,B01_25,Online,DQAI163_S1_P0,10:00:00:90:FA:07:2F:7C,146AK_AIR/62 AI_MDA,A_P07
411,L1-DCX-126AJ-SW12_VS50,B01_26,Online,DQAI163_S1_P1,10:00:00:90:FA:07:2F:7D,146AK_AIR/62 AI_MDA,A_P08
412,L1-DCX-126AJ-SW12_VS50,B01_27,Online,DQAI163_S2_P0,10:00:00:90:FA:07:A2:74,146AK_AIR/62 AI_MDA,A_P09
413,L1-DCX-126AJ-SW12_VS50,B01_28,Online,DQAI163_S2_P1,10:00:00:90:FA:07:A2:75,146AK_AIR/62 AI_MDA,A_P10
414,L1-DCX-126AJ-SW12_VS50,B01_29,Online,DQAH205_C1_P0,10:00:00:00:C9:FF:69:C8,146AK_AIR/62 AI_MDA,D_P03
415,L1-DCX-126AJ-SW12_VS50,B01_30,Online,DQAH205_C1_P1,10:00:00:00:C9:FF:69:C9,146AK_AIR/62 AI_MDA,D_P04
416,L1-DCX-126AJ-SW12_VS50,B01_31,Online,DQAH208_S3_P1,50:06:0B:00:00:3A:F9:EC,146AK_AIR/62 AI_MDA,E_P01
417,L1-DCX-126AJ-SW12_VS50,B01_32,Online,DQAH208_S3_P2,50:06:0B:00:00:3A:F9:EE,146AK_AIR/62 AI_MDA,E_P02
418,L1-DCX-126AJ-SW12_VS50,B01_33,Online,DQAI120_S1_P0,10:00:00:10:9B:56:06:39,146AK_AIR/62 AI_MDA,G_P09
419,L1-DCX-126AJ-SW12_VS50,B01_34,Online,DQAI120_S1_P1,10:00:00:10:9B:56:06:3A,146AK_AIR/62 AI_MDA,G_P10
420,L1-DCX-126AJ-SW12_VS50,B01_35,Online,DQAI120_S2_P0,10:00:00:00:C9:FC:42:E0,146AK_AIR/62 AI_MDA,G_P11
421,L1-DCX-126AJ-SW12_VS50,B01_36,Online,DQAI120_S2_P1,10:00:00:00:C9:FC:42:E1,146AK_AIR/62 AI_MDA,G_P12
422,L1-DCX-126AJ-SW12_VS50,B01_37,Online,OWBN1_01_30,50:00:09:73:B0:01:64:1E,132AZ_AIR/62 AI_MDA,C_P03
423,L1-DCX-126AJ-SW12_VS50,B01_38,Online,OWBN1_01_31,50:00:09:73:B0:01:64:1F,132AZ_AIR/62 AI_MDA,C_P04
424,L1-DCX-126AJ-SW12_VS50,B01_39,Online,DQAJ078_S1_P1,10:00:00:00:C9:A0:14:57,146AL_AIR/62AH_MDA,E_P06
425,L1-DCX-126AJ-SW12_VS50,B01_40,Online,DQAJ078_S2_P0,10:00:00:00:C9:83:5C:4A,146AL_AIR/62AH_MDA,E_P07
426,L1-DCX-126AJ-SW12_VS50,B01_41,Online,DQAJ078_S2_P1,10:00:00:00:C9:83:5C:4B,146AL_AIR/62AH_MDA,E_P08
427,L1-DCX-126AJ-SW12_VS50,B01_42,Online,DQAJ070_S1_P0,10:00:00:10:9B:56:42:C4,146AL_AIR/62AH_MDA,E_P09
428,L1-DCX-126AJ-SW12_VS50,B01_43,Online,DQAJ070_S1_P1,10:00:00:10:9B:56:42:C5,146AL_AIR/62AH_MDA,E_P10
429,L1-DCX-126AJ-SW12_VS50,B01_44,Online,DQAJ070_S2_P0,10:00:00:10:9B:56:42:E8,146AL_AIR/62AH_MDA,E_P11
430,L1-DCX-126AJ-SW12_VS50,B01_45,Online,DQAJ070_S2_P1,10:00:00:10:9B:56:42:E9,146AL_AIR/62AH_MDA,E_P12
431,L1-DCX-126AJ-SW12_VS50,B01_46,Online,DQAJ070_S7_P0,10:00:00:10:9B:56:42:7F,146AL_AIR/62AH_MDA,F_P01
432,L1-DCX-126AJ-SW12_VS50,B01_47,Online,DQAJ070_S7_P1,10:00:00:10:9B:56:42:80,146AL_AIR/62AH_MDA,F_P02
433,L1-DCX-126AJ-SW12_VS50,B02_00,Reserved, ,, , 
434,L1-DCX-126AJ-SW12_VS50,B02_01,Reserved, ,, , 
435,L1-DCX-126AJ-SW12_VS50,B02_02,Reserved, ,, , 
436,L1-DCX-126AJ-SW12_VS50,B02_03,Reserved, ,, , 
437,L1-DCX-126AJ-SW12_VS50,B02_04,Online,OWBN1_02_04,50:00:09:73:B0:01:64:44,132AZ_AIR/62 AI_MDA,B_P09
438,L1-DCX-126AJ-SW12_VS50,B02_05,Online,OWBN1_02_05,50:00:09:73:B0:01:64:45,132AZ_AIR/62 AI_MDA,B_P10
439,L1-DCX-126AJ-SW12_VS50,B02_06,Online,OWBN1_02_06,50:00:09:73:B0:01:64:46,132AZ_AIR/62 AI_MDA,B_P11
440,L1-DCX-126AJ-SW12_VS50,B02_07,Online,OWBN1_02_08,50:00:09:73:B0:01:64:48,132AZ_AIR/62 AI_MDA,B_P12
441,L1-DCX-126AJ-SW12_VS50,B02_08,Online,OWBN1_02_09,50:00:09:73:B0:01:64:49,132AZ_AIR/62 AI_MDA,C_P01
442,L1-DCX-126AJ-SW12_VS50,B02_09,Online,OWBN1_02_10,50:00:09:73:B0:01:64:4A,132AZ_AIR/62 AI_MDA,C_P02
443,L1-DCX-126AJ-SW12_VS50,B02_10,Online,DQAH206_S3_P1,10:00:00:00:C9:FC:46:E2,142AZ_AIR/62 AI_MDA,C_P09
444,L1-DCX-126AJ-SW12_VS50,B02_11,Online,DQAH206_S3_P2,21:00:00:24:FF:3E:79:F7,142AZ_AIR/62 AI_MDA,C_P10
445,L1-DCX-126AJ-SW12_VS50,B02_12,Online,DQAH206_S4_P1,21:00:00:24:FF:31:7F:1A,142AZ_AIR/62 AI_MDA,C_P11
446,L1-DCX-126AJ-SW12_VS50,B02_13,Online,DQAH206_S4_P2,21:00:00:24:FF:31:7F:1B,142AZ_AIR/62 AI_MDA,C_P12
447,L1-DCX-126AJ-SW12_VS50,B02_14,Online,DQAI150_S3_P0,20:06:00:11:0D:42:DC:00,146AL_AIR/62AH_MDA,I_P01
448,L1-DCX-126AJ-SW12_VS50,B02_15,Online,DQAI150_S3_P1,20:07:00:11:0D:42:DD:00,146AL_AIR/62AH_MDA,I_P02
449,L1-DCX-126AJ-SW12_VS50,B02_16,Online,DQAI150_S4_P0,20:04:00:11:0D:EE:8E:00,146AL_AIR/62AH_MDA,I_P03
450,L1-DCX-126AJ-SW12_VS50,B02_17,Online,DQAF1092_S2_P1,10:00:00:00:C9:74:A6:BF,146AM_AIR/62AH_MDA,J_P08
451,L1-DCX-126AJ-SW12_VS50,B02_18,Online,DQAI150_S4_P1,20:05:00:11:0D:EE:8F:00,146AL_AIR/62AH_MDA,I_P04
452,L1-DCX-126AJ-SW12_VS50,B02_19,Online,DQAI150_S1_P0,20:02:00:11:0D:52:36:00,146AL_AIR/62AH_MDA,I_P05
453,L1-DCX-126AJ-SW12_VS50,B02_20,Online,DQAI150_S1_P1,20:03:00:11:0D:52:37:00,146AL_AIR/62AH_MDA,I_P06
454,L1-DCX-126AJ-SW12_VS50,B02_21,Open, ,, , 
455,L1-DCX-126AJ-SW12_VS50,B02_22,Online,DQAF6101_S3_P1,10:00:00:90:FA:1C:EC:27,146AM_AIR/62AH_MDA,K_P12
456,L1-DCX-126AJ-SW12_VS50,B02_23,Online,DQAF6101_S5_P0,10:00:00:90:FA:07:10:9A,146AM_AIR/62AH_MDA,L_P01
457,L1-DCX-126AJ-SW12_VS50,B02_24,Online,DQAF6101_S5_P1,10:00:00:90:FA:07:10:9B,146AM_AIR/62AH_MDA,L_P02
458,L1-DCX-126AJ-SW12_VS50,B02_25,Online,DQAI163_S3_P0,10:00:00:90:FA:07:34:40,146AK_AIR/62 AI_MDA,A_P11
459,L1-DCX-126AJ-SW12_VS50,B02_26,Online,DQAI163_S3_P1,10:00:00:90:FA:07:34:41,146AK_AIR/62 AI_MDA,A_P12
460,L1-DCX-126AJ-SW12_VS50,B02_27,Online,DQAI163_S5_P0,10:00:00:90:FA:07:48:42,146AK_AIR/62 AI_MDA,B_P01
461,L1-DCX-126AJ-SW12_VS50,B02_28,Online,DQAI163_S5_P1,10:00:00:90:FA:07:48:43,146AK_AIR/62 AI_MDA,B_P02
462,L1-DCX-126AJ-SW12_VS50,B02_29,Online,DQAH205_C2_P0,10:00:00:00:C9:FF:6A:0A,146AK_AIR/62 AI_MDA,D_P05
463,L1-DCX-126AJ-SW12_VS50,B02_30,Online,DQAH205_C2_P1,10:00:00:00:C9:FF:6A:0B,146AK_AIR/62 AI_MDA,D_P06
464,L1-DCX-126AJ-SW12_VS50,B02_31,Online,DQAH208_S6_P1,50:06:0B:00:00:66:7B:A0,146AK_AIR/62 AI_MDA,E_P03
465,L1-DCX-126AJ-SW12_VS50,B02_32,Online,DQAH208_S6_P2,50:06:0B:00:00:66:7B:A2,146AK_AIR/62 AI_MDA,E_P04
466,L1-DCX-126AJ-SW12_VS50,B02_33,Online,DQAI120_S3_P0,10:00:00:90:FA:1C:DF:78,146AK_AIR/62 AI_MDA,H_P01
467,L1-DCX-126AJ-SW12_VS50,B02_34,Online,DQAI120_S3_P1,10:00:00:90:FA:1C:DF:79,146AK_AIR/62 AI_MDA,H_P02
468,L1-DCX-126AJ-SW12_VS50,B02_35,Online,DQAI120_S4_P0,10:00:00:90:FA:92:0E:0A,146AK_AIR/62 AI_MDA,H_P03
469,L1-DCX-126AJ-SW12_VS50,B02_36,Online,DQAI120_S4_P1,10:00:00:90:FA:92:0E:0B,146AK_AIR/62 AI_MDA,H_P04
470,L1-DCX-126AJ-SW12_VS50,B02_37,Online,OWBN1_02_30,50:00:09:73:B0:01:64:5E,132AZ_AIR/62 AI_MDA,C_P05
471,L1-DCX-126AJ-SW12_VS50,B02_38,Online,OWBN1_02_31,50:00:09:73:B0:01:64:5F,132AZ_AIR/62 AI_MDA,C_P06
472,L1-DCX-126AJ-SW12_VS50,B02_39,Open, ,, , 
473,L1-DCX-126AJ-SW12_VS50,B02_40,RITM0401136,DQAI164_S1_P0,10:00:00:00:C9:F3:AD:88,146AM_AIR/62AH_MDA,B_P03
474,L1-DCX-126AJ-SW12_VS50,B02_41,RITM0401136,DQAI164_S1_P1,10:00:00:00:C9:F3:AD:89,146AM_AIR/62AH_MDA,B_P04
475,L1-DCX-126AJ-SW12_VS50,B02_42,RITM0401136,DQAI164_S2_P0,10:00:00:00:C9:F3:B5:4C,146AM_AIR/62AH_MDA,D_P11
476,L1-DCX-126AJ-SW12_VS50,B02_43,RITM0401136,DQAI164_S2_P1,10:00:00:00:C9:F3:B5:4D,146AM_AIR/62AH_MDA,D_P12
477,L1-DCX-126AJ-SW12_VS50,B02_44,RITM0401136,DQAI164_S3_P0,10:00:00:00:C9:F3:AC:A6,146AM_AIR/62AH_MDA,F_P05
478,L1-DCX-126AJ-SW12_VS50,B02_45,RITM0401136,DQAI164_S3_P1,10:00:00:00:C9:F3:AC:A7,146AM_AIR/62AH_MDA,F_P06
479,L1-DCX-126AJ-SW12_VS50,B02_46,RITM0401136,DQAI164_S5_P0,10:00:00:00:C9:F3:AD:82,146AM_AIR/62AH_MDA,L_P11
480,L1-DCX-126AJ-SW12_VS50,B02_47,RITM0401136,DQAI164_S5_P1,10:00:00:00:C9:F3:AD:83,146AM_AIR/62AH_MDA,L_P12
481,L1-DCX-126AJ-SW12_VS50,B03_00,Reserved, ,, , 
482,L1-DCX-126AJ-SW12_VS50,B03_01,Reserved, ,, , 
483,L1-DCX-126AJ-SW12_VS50,B03_02,Reserved, ,, , 
484,L1-DCX-126AJ-SW12_VS50,B03_03,Reserved, ,, , 
485,L1-DCX-126AJ-SW12_VS50,B03_04,Online,OLAN1_01_04,50:00:09:73:98:02:74:04,132AM_AIR/62AH_MDA,C_P01
486,L1-DCX-126AJ-SW12_VS50,B03_05,Online,OLAN1_01_05,50:00:09:73:98:02:74:05,132AM_AIR/62AH_MDA,C_P02
487,L1-DCX-126AJ-SW12_VS50,B03_06,Online,OLAN1_01_06,50:00:09:73:98:02:74:06,132AM_AIR/62AH_MDA,C_P03
488,L1-DCX-126AJ-SW12_VS50,B03_07,Online,OLAN1_01_07,50:00:09:73:98:02:74:07,132AM_AIR/62AH_MDA,C_P04
489,L1-DCX-126AJ-SW12_VS50,B03_08,RITM0467897,DQAH225_S2_P0,21:00:00:24:FF:3E:0E:78,146AE_AIR/62AH_MDA,K_P05
490,L1-DCX-126AJ-SW12_VS50,B03_09,RITM0467897,DQAH225_S2_P1,21:00:00:24:FF:3E:0E:79,146AE_AIR/62AH_MDA,K_P06
491,L1-DCX-126AJ-SW12_VS50,B03_10,Open, ,, , 
492,L1-DCX-126AJ-SW12_VS50,B03_11,Online,DQAJ077_S0_P1,21:00:00:24:FF:58:CC:EA,146AL_AIR/62AH_MDA,F_P11
493,L1-DCX-126AJ-SW12_VS50,B03_12,Online,DQAJ077_S0_P2,21:00:00:24:FF:58:CC:EB,146AL_AIR/62AH_MDA,F_P12
494,L1-DCX-126AJ-SW12_VS50,B03_13,Online,DQAJ077_S2_P1,21:00:00:24:FF:58:CA:BE,146AL_AIR/62AH_MDA,G_P01
495,L1-DCX-126AJ-SW12_VS50,B03_14,Online,DQAJ077_S2_P2,21:00:00:24:FF:58:CA:BF,146AL_AIR/62AH_MDA,G_P02
496,L1-DCX-126AJ-SW12_VS50,B03_15,Online,DQAI017_S1_P0,10:00:00:00:C9:B4:2B:EC,146AQ_AIR/62 AI_MDA,A_P01
497,L1-DCX-126AJ-SW12_VS50,B03_16,Online,DQAI017_S1_P1,10:00:00:00:C9:B4:2B:ED,146AQ_AIR/62 AI_MDA,A_P02
498,L1-DCX-126AJ-SW12_VS50,B03_17,Online,DQAI017_S2_P0,10:00:00:90:FA:18:0A:20,146AQ_AIR/62 AI_MDA,A_P03
499,L1-DCX-126AJ-SW12_VS50,B03_18,Online,DQAI017_S2_P1,10:00:00:90:FA:18:0A:21,146AQ_AIR/62 AI_MDA,A_P04
500,L1-DCX-126AJ-SW12_VS50,B03_19,Online,DQAH189_S1_P0,10:00:00:00:C9:76:19:32,146AM_AIR/62AH_MDA,I_P03
501,L1-DCX-126AJ-SW12_VS50,B03_20,Online,DQAH189_S1_P1,10:00:00:00:C9:76:19:33,146AM_AIR/62AH_MDA,I_P04
502,L1-DCX-126AJ-SW12_VS50,B03_21,Online,DQAH189_S2_P0,10:00:00:00:C9:79:C4:BA,146AM_AIR/62AH_MDA,I_P05
503,L1-DCX-126AJ-SW12_VS50,B03_22,Online,DQAI162_S1_P0,10:00:00:90:FA:07:0E:6C,146AK_AIR/62 AI_MDA,A_P01
504,L1-DCX-126AJ-SW12_VS50,B03_23,Online,DQAI162_S1_P1,10:00:00:90:FA:07:0E:6D,146AK_AIR/62 AI_MDA,A_P02
505,L1-DCX-126AJ-SW12_VS50,B03_24,Online,DQAI162_S2_P0,10:00:00:90:FA:07:9F:E6,146AK_AIR/62 AI_MDA,A_P03
506,L1-DCX-126AJ-SW12_VS50,B03_25,Online,DQAI123_S1_P0,10:00:00:00:C9:8C:E4:5C,146AK_AIR/62 AI_MDA,D_P07
507,L1-DCX-126AJ-SW12_VS50,B03_26,Online,DQAI123_S1_P1,10:00:00:00:C9:8C:E4:5D,146AK_AIR/62 AI_MDA,D_P08
508,L1-DCX-126AJ-SW12_VS50,B03_27,Online,DQAI123_S2_P0,10:00:00:00:C9:8C:E4:6E,146AK_AIR/62 AI_MDA,D_P09
509,L1-DCX-126AJ-SW12_VS50,B03_28,Online,DQAH193_S0_P1,21:00:00:1B:32:1C:5E:7C,146AK_AIR/62 AI_MDA,E_P05
510,L1-DCX-126AJ-SW12_VS50,B03_29,Online,DQAH193_S0_P2,21:01:00:1B:32:3C:5E:7C,146AK_AIR/62 AI_MDA,E_P06
511,L1-DCX-126AJ-SW12_VS50,B03_30,Online,DQAH193_S1_P1,21:00:00:1B:32:1C:FD:BC,146AK_AIR/62 AI_MDA,E_P07
512,L1-DCX-126AJ-SW12_VS50,B03_31,Online,DQAH193_S1_P2,21:01:00:1B:32:3C:FD:BC,146AK_AIR/62 AI_MDA,E_P08
513,L1-DCX-126AJ-SW12_VS50,B03_32,Online,DQAJ077_S3_P1,21:00:00:24:FF:58:DC:0E,146AL_AIR/62AH_MDA,G_P03
514,L1-DCX-126AJ-SW12_VS50,B03_33,Online,DQAJ077_S3_P2,21:00:00:24:FF:58:DC:0F,146AL_AIR/62AH_MDA,G_P04
515,L1-DCX-126AJ-SW12_VS50,B03_34,Online,DQAJ077_S5_P1,21:00:00:24:FF:58:C8:7A,146AL_AIR/62AH_MDA,G_P05
516,L1-DCX-126AJ-SW12_VS50,B03_35,Online,DQAJ077_S5_P2,21:00:00:24:FF:58:C8:7B,146AL_AIR/62AH_MDA,G_P06
517,L1-DCX-126AJ-SW12_VS50,B03_36,Online,DQAH179_S1_P0,10:00:00:00:C9:82:5A:06,146AQ_AIR/62 AI_MDA,B_P03
518,L1-DCX-126AJ-SW12_VS50,B03_37,Online,DQAH179_S1_P1,10:00:00:00:C9:82:5A:07,146AQ_AIR/62 AI_MDA,B_P04
519,L1-DCX-126AJ-SW12_VS50,B03_38,Online,DQAH179_S2_P0,,146AQ_AIR/62 AI_MDA,B_P05
520,L1-DCX-126AJ-SW12_VS50,B03_39,Online,DQAH179_S2_P1,,146AQ_AIR/62 AI_MDA,B_P06
521,L1-DCX-126AJ-SW12_VS50,B03_40,Online,DQAI119_S1_P0,10:00:00:00:C9:FC:43:34,146AK_AIR/62 AI_MDA,G_P05
522,L1-DCX-126AJ-SW12_VS50,B03_41,Online,DQAI119_S1_P1,10:00:00:00:C9:FC:43:35,146AK_AIR/62 AI_MDA,G_P06
523,L1-DCX-126AJ-SW12_VS50,B03_42,Online,OLAN1_01_08,50:00:09:73:98:02:74:08,132AM_AIR/62AH_MDA,E_P01
524,L1-DCX-126AJ-SW12_VS50,B03_43,Online,OLAN1_01_09,50:00:09:73:98:02:74:09,132AM_AIR/62AH_MDA,E_P02
525,L1-DCX-126AJ-SW12_VS50,B03_44,Online,DQAI162_S5_P0,10:00:00:90:FA:07:0B:0A,146AK_AIR/62 AI_MDA,F_P01
526,L1-DCX-126AJ-SW12_VS50,B03_45,Online,DQAJ083_S3_P0,,146AQ_AIR/62 AI_MDA,G_P07
527,L1-DCX-126AJ-SW12_VS50,B03_46,Open, ,, , 
528,L1-DCX-126AJ-SW12_VS50,B03_47,Open, ,, , 
529,L1-DCX-126AJ-SW12_VS50,B04_00,Reserved, ,, , 
530,L1-DCX-126AJ-SW12_VS50,B04_01,Reserved, ,, , 
531,L1-DCX-126AJ-SW12_VS50,B04_02,Reserved, ,, , 
532,L1-DCX-126AJ-SW12_VS50,B04_03,Reserved, ,, , 
